Row ID,Order ID,Order Date,Market,Product ID,Sales
34840,CA-2014-SV20365140-41901,19-09-2014,USCA,OFF-AR-4099,$2.672
34841,CA-2015-MM17920140-42362,24-12-2015,USCA,OFF-PA-6095,$28.672
34842,CA-2015-MM17920140-42362,24-12-2015,USCA,OFF-AP-2886,$29.312
34843,CA-2015-RD19810140-42308,31-10-2015,USCA,OFF-ST-4068,$105.98
34844,CA-2015-RD19810140-42308,31-10-2015,USCA,OFF-SU-2963,$35.06
34845,CA-2015-RD19810140-42308,31-10-2015,USCA,FUR-CH-5230,$33.94
34846,CA-2015-RD19810140-42308,31-10-2015,USCA,OFF-LA-6021,$30
34847,CA-2014-ME17320140-41728,30-03-2014,USCA,OFF-PA-3843,$45.528
34848,CA-2014-ME17320140-41728,30-03-2014,USCA,FUR-CH-4417,$844.116
34849,CA-2014-ME17320140-41728,30-03-2014,USCA,TEC-PH-4893,$812.736
34850,CA-2015-FH14275140-42332,24-11-2015,USCA,OFF-BI-4368,$7.476
34851,CA-2012-PO18865140-40990,22-03-2012,USCA,OFF-ST-4013,$330.4
34852,CA-2012-PO18865140-40990,22-03-2012,USCA,TEC-PH-5518,$604.752
34853,CA-2015-CC12550140-42340,02-12-2015,USCA,OFF-PA-6456,$45.36
34854,CA-2015-CC12550140-42340,02-12-2015,USCA,OFF-BI-3732,$10.128
34855,CA-2015-TS21505140-42316,08-11-2015,USCA,OFF-BI-3319,$21.792
34856,CA-2015-TS21505140-42316,08-11-2015,USCA,TEC-AC-5601,$439.8
34857,CA-2015-MD17350140-42252,05-09-2015,USCA,OFF-AR-3969,$8.256
34858,CA-2015-MD17350140-42252,05-09-2015,USCA,OFF-BI-4364,$25.56
34859,CA-2015-MD17350140-42252,05-09-2015,USCA,OFF-BI-6373,$4.368
34860,CA-2015-MD17350140-42252,05-09-2015,USCA,OFF-PA-6221,$11.52
34861,CA-2014-GT14755140-41824,04-07-2014,USCA,OFF-PA-6561,$12.96
34862,CA-2014-GT14755140-41824,04-07-2014,USCA,OFF-FA-3586,$3.96
34863,CA-2015-RD19660140-42255,08-09-2015,USCA,OFF-BI-4338,$1577.94
34864,CA-2014-DB12910140-41892,10-09-2014,USCA,FUR-FU-4050,$15.008
34865,CA-2015-JK15640140-42189,04-07-2015,USCA,TEC-AC-5094,$59.98
34866,CA-2015-JK15640140-42189,04-07-2015,USCA,TEC-MA-5504,$2395.2
34867,CA-2015-JK15640140-42189,04-07-2015,USCA,TEC-AC-5610,$1687.8
34868,CA-2015-JK15640140-42189,04-07-2015,USCA,TEC-PH-6097,$7.992
34869,US-2015-FC14335140-42185,30-06-2015,USCA,OFF-PA-6581,$5.184
34870,CA-2015-JW15955140-42224,08-08-2015,USCA,OFF-AR-5653,$11.68
34871,CA-2015-JW15955140-42224,08-08-2015,USCA,OFF-FA-6129,$104.8
34872,CA-2013-DC12850140-41352,19-03-2013,USCA,OFF-PA-3013,$14.496
34873,CA-2014-FM14290140-41798,08-06-2014,USCA,OFF-BI-3278,$4.784
34874,CA-2014-FM14290140-41798,08-06-2014,USCA,OFF-PA-6358,$4.73
34875,CA-2014-MT17815140-41846,26-07-2014,USCA,OFF-ST-3078,$7.89
34876,CA-2014-MT17815140-41846,26-07-2014,USCA,OFF-PA-3041,$65.5
34877,CA-2014-MT17815140-41846,26-07-2014,USCA,FUR-TA-5421,$2430.08
34878,CA-2015-DK13090140-42279,02-10-2015,USCA,OFF-PA-6467,$104.85
34879,CA-2013-KD16495140-41618,10-12-2013,USCA,OFF-AR-3282,$3.9
34880,CA-2013-KD16495140-41618,10-12-2013,USCA,FUR-TA-3561,$801.96
34881,CA-2013-KD16495140-41618,10-12-2013,USCA,FUR-CH-4424,$191.96
34882,CA-2013-KD16495140-41618,10-12-2013,USCA,OFF-LA-5591,$2.61
34883,CA-2015-AG10300140-42251,04-09-2015,USCA,OFF-AR-5639,$5.96
34884,CA-2015-MH18115140-42272,25-09-2015,USCA,TEC-PH-3136,$1169.694
34885,CA-2015-AC10450140-42358,20-12-2015,USCA,OFF-SU-5168,$1665.62
34886,CA-2015-FM14290140-42333,25-11-2015,USCA,OFF-BI-3264,$2.88
34887,CA-2015-FM14290140-42333,25-11-2015,USCA,OFF-ST-4839,$1443.96
34888,CA-2012-RA19285140-41255,12-12-2012,USCA,OFF-SU-3005,$2.92
34889,CA-2014-JG15160140-41979,06-12-2014,USCA,OFF-ST-3981,$465.18
34890,CA-2014-NZ18565140-41894,12-09-2014,USCA,OFF-BI-4368,$22.428
34891,CA-2014-NZ18565140-41894,12-09-2014,USCA,OFF-FA-6129,$37.52
34892,CA-2015-KM16225140-42348,10-12-2015,USCA,OFF-AR-3853,$2.624
34893,CA-2012-LC17140140-41160,08-09-2012,USCA,OFF-PA-6573,$15.552
34894,CA-2012-LC17140140-41160,08-09-2012,USCA,TEC-AC-5713,$64.704
34895,CA-2012-LC17140140-41160,08-09-2012,USCA,FUR-FU-5174,$17.472
34896,CA-2012-LC17140140-41160,08-09-2012,USCA,TEC-PH-5622,$135.516
34897,CA-2015-NP18700140-42182,27-06-2015,USCA,TEC-AC-4937,$431.928
34898,CA-2012-RB19330140-41229,16-11-2012,USCA,OFF-PA-6081,$12.448
34899,CA-2012-RB19330140-41229,16-11-2012,USCA,FUR-CH-4653,$657.93
34900,CA-2015-TH21550140-42238,22-08-2015,USCA,OFF-PA-6437,$277.4
34901,CA-2015-TH21550140-42238,22-08-2015,USCA,FUR-FU-3917,$25.16
34902,CA-2015-TH21550140-42238,22-08-2015,USCA,FUR-FU-5982,$91.92
34903,CA-2014-CK12595140-41711,13-03-2014,USCA,OFF-FA-6129,$29.34
34904,CA-2012-ST20530140-41174,22-09-2012,USCA,OFF-BI-3245,$139.44
34905,CA-2012-GB14530140-41026,27-04-2012,USCA,OFF-LA-3270,$6.912
34906,CA-2012-GB14530140-41026,27-04-2012,USCA,OFF-ST-6627,$27.096
34907,CA-2012-GB14530140-41026,27-04-2012,USCA,OFF-ST-3747,$177.568
34908,US-2014-NC18535140-41973,30-11-2014,USCA,TEC-AC-5208,$58.416
34909,CA-2013-AB10255140-41611,03-12-2013,USCA,OFF-PA-5229,$16.448
34910,CA-2013-AB10255140-41611,03-12-2013,USCA,TEC-AC-6341,$36.784
34911,CA-2015-SC20770140-42328,20-11-2015,USCA,FUR-TA-3622,$718.116
34912,CA-2015-SC20770140-42328,20-11-2015,USCA,OFF-AR-5585,$31.776
34913,CA-2014-JC15340140-41888,06-09-2014,USCA,OFF-BI-3831,$9.555
34914,CA-2015-RA19285140-42252,05-09-2015,USCA,OFF-BI-4822,$487.984
34915,CA-2015-RA19285140-42252,05-09-2015,USCA,TEC-PH-5654,$5.56
34916,CA-2015-RA19285140-42252,05-09-2015,USCA,OFF-ST-6315,$217.85
34917,CA-2014-SH19975140-41905,23-09-2014,USCA,OFF-AR-3408,$40.776
34918,CA-2014-SH19975140-41905,23-09-2014,USCA,TEC-PH-5581,$63.936
34919,CA-2012-JC15775140-41165,13-09-2012,USCA,FUR-FU-5984,$142.4
34920,CA-2012-JC15775140-41165,13-09-2012,USCA,OFF-BI-3305,$7.16
34921,CA-2015-BC11125140-42144,20-05-2015,USCA,FUR-CH-6016,$681.408
34922,CA-2015-BC11125140-42144,20-05-2015,USCA,OFF-AR-5287,$3.52
34923,CA-2015-BC11125140-42144,20-05-2015,USCA,OFF-AR-5291,$5.58
34924,CA-2015-BC11125140-42144,20-05-2015,USCA,TEC-AC-5858,$36.32
34925,CA-2012-JH15985140-41129,08-08-2012,USCA,OFF-BI-4827,$2060.744
34926,CA-2015-CC12610140-42335,27-11-2015,USCA,OFF-AP-4606,$52.272
34927,CA-2015-CC12610140-42335,27-11-2015,USCA,OFF-AP-4292,$213.136
34928,CA-2015-DB12970140-42128,04-05-2015,USCA,OFF-ST-5276,$69.52
34929,CA-2015-DB12970140-42128,04-05-2015,USCA,OFF-ST-4288,$763.44
34930,CA-2014-PP18955140-41954,11-11-2014,USCA,OFF-LA-3270,$9.216
34931,CA-2014-PP18955140-41954,11-11-2014,USCA,TEC-PH-6096,$41.958
34932,CA-2014-PP18955140-41954,11-11-2014,USCA,OFF-PA-6431,$89.568
34933,CA-2014-PP18955140-41954,11-11-2014,USCA,OFF-PA-6420,$22.248
34934,CA-2014-PP18955140-41954,11-11-2014,USCA,OFF-AP-4222,$334.88
34935,CA-2014-PP18955140-41954,11-11-2014,USCA,FUR-FU-3919,$148.288
34936,CA-2014-PP18955140-41954,11-11-2014,USCA,OFF-PA-6477,$4.624
34937,CA-2014-PP18955140-41954,11-11-2014,USCA,TEC-AC-5192,$178.92
34938,CA-2014-PP18955140-41954,11-11-2014,USCA,OFF-BI-4370,$69.888
34939,CA-2012-MC17845140-41262,19-12-2012,USCA,OFF-BI-4822,$487.984
34940,CA-2012-MC17845140-41262,19-12-2012,USCA,OFF-AR-3535,$47.3
34941,CA-2012-MC17845140-41262,19-12-2012,USCA,OFF-AR-5286,$4.13
34942,CA-2012-MC17845140-41262,19-12-2012,USCA,OFF-BI-5638,$155.12
34943,CA-2012-VF21715140-41114,24-07-2012,USCA,OFF-PA-6522,$6.48
34944,CA-2012-VF21715140-41114,24-07-2012,USCA,OFF-SU-2975,$15.52
34945,CA-2013-MC17275140-41600,22-11-2013,USCA,OFF-BI-2925,$2.946
34946,CA-2013-MC17275140-41600,22-11-2013,USCA,OFF-FA-6344,$55.104
34947,CA-2015-DB13210140-42348,10-12-2015,USCA,TEC-AC-5185,$104.88
34948,CA-2015-DB13210140-42348,10-12-2015,USCA,OFF-AR-3455,$34.7
34949,CA-2015-DB13210140-42348,10-12-2015,USCA,OFF-BI-4832,$33.72
34950,CA-2015-DB13210140-42348,10-12-2015,USCA,OFF-FA-6129,$14.94
34951,CA-2015-AJ10945140-42248,01-09-2015,USCA,OFF-AP-6319,$638.73
34952,CA-2015-CP12340140-42119,25-04-2015,USCA,OFF-ST-5980,$113.568
34953,CA-2015-DB13555140-42256,09-09-2015,USCA,TEC-AC-4879,$9.096
34954,CA-2013-EB13750140-41345,12-03-2013,USCA,OFF-EN-3850,$8.688
34955,CA-2013-EB13750140-41345,12-03-2013,USCA,FUR-FU-4047,$30.88
34956,CA-2013-EB13750140-41345,12-03-2013,USCA,FUR-FU-3006,$6.408
34957,CA-2014-JP15460140-41839,19-07-2014,USCA,OFF-SU-4115,$33.8
34958,CA-2014-SC20050140-41804,14-06-2014,USCA,TEC-PH-5518,$377.97
34959,US-2015-FM14290140-42189,04-07-2015,USCA,TEC-AC-6316,$258.9
34960,US-2015-FM14290140-42189,04-07-2015,USCA,OFF-PA-6430,$24.56
34961,CA-2012-TB21250140-41250,07-12-2012,USCA,OFF-LA-3219,$27.888
34962,CA-2012-TB21250140-41250,07-12-2012,USCA,OFF-BI-2928,$6.456
34963,CA-2012-TB21250140-41250,07-12-2012,USCA,TEC-PH-5828,$52.68
34964,CA-2012-TB21250140-41250,07-12-2012,USCA,OFF-SU-2931,$13.88
34965,CA-2012-TB21250140-41250,07-12-2012,USCA,TEC-AC-5898,$103.92
34966,CA-2012-TB21250140-41250,07-12-2012,USCA,OFF-LA-3212,$11.52
34967,CA-2012-TB21250140-41250,07-12-2012,USCA,OFF-PA-6597,$10.368
34968,CA-2012-TB21250140-41250,07-12-2012,USCA,OFF-ST-3016,$39.072
34969,CA-2014-EH14125140-41738,09-04-2014,USCA,OFF-EN-2851,$8.872
34970,CA-2014-EH14125140-41738,09-04-2014,USCA,OFF-BI-3749,$121.104
34971,CA-2015-ML17410140-42315,07-11-2015,USCA,FUR-CH-4429,$127.372
34972,CA-2015-ML17410140-42315,07-11-2015,USCA,OFF-PA-6461,$47.952
34973,CA-2013-MH17620140-41613,05-12-2013,USCA,FUR-FU-4231,$44.46
34974,CA-2013-BT11680140-41464,09-07-2013,USCA,OFF-FA-3040,$15.8
34975,CA-2013-BT11680140-41464,09-07-2013,USCA,TEC-MA-4278,$464.97
34976,CA-2013-BT11680140-41464,09-07-2013,USCA,FUR-FU-4038,$181.96
34977,CA-2013-BT11680140-41464,09-07-2013,USCA,OFF-LA-3184,$12.39
34978,CA-2013-BT11680140-41464,09-07-2013,USCA,OFF-BI-5588,$84.09
34979,CA-2013-BT11680140-41464,09-07-2013,USCA,OFF-AR-5646,$79.36
34980,CA-2013-BT11680140-41464,09-07-2013,USCA,OFF-BI-4364,$153.36
34981,CA-2013-BT11680140-41464,09-07-2013,USCA,OFF-BI-6373,$43.68
34982,CA-2013-BT11680140-41464,09-07-2013,USCA,OFF-ST-5647,$98.21
34983,CA-2014-JC15340140-41987,14-12-2014,USCA,OFF-AR-3853,$9.84
34984,CA-2014-DB13210140-41780,21-05-2014,USCA,OFF-BI-3302,$2.694
34985,CA-2015-DO13435140-42158,03-06-2015,USCA,OFF-PA-6598,$25.344
34986,CA-2015-DO13435140-42158,03-06-2015,USCA,OFF-EN-5167,$43.92
34987,US-2013-FA14230140-41577,30-10-2013,USCA,TEC-MA-5083,$59.994
34988,US-2013-FA14230140-41577,30-10-2013,USCA,TEC-CO-5988,$439.992
34989,US-2013-FA14230140-41577,30-10-2013,USCA,TEC-PH-5532,$87.96
34990,US-2013-FA14230140-41577,30-10-2013,USCA,FUR-FU-4091,$15.488
34991,CA-2014-QJ19255140-41928,16-10-2014,USCA,OFF-BI-4370,$232.96
34992,CA-2014-QJ19255140-41928,16-10-2014,USCA,OFF-EN-2851,$66.54
34993,CA-2014-QJ19255140-41928,16-10-2014,USCA,OFF-AP-4607,$43.26
34994,CA-2013-TC21475140-41597,19-11-2013,USCA,FUR-FU-6285,$141.96
34995,CA-2012-ON18715140-41164,12-09-2012,USCA,OFF-ST-4058,$79.4
34996,CA-2015-AD10180140-42322,14-11-2015,USCA,TEC-AC-4939,$163.96
34997,CA-2015-AC10615140-42363,25-12-2015,USCA,FUR-FU-4039,$37.93
34998,CA-2014-MF17665140-41648,09-01-2014,USCA,FUR-FU-3921,$15.168
34999,CA-2013-DH13075140-41438,13-06-2013,USCA,OFF-AR-5286,$24.78
35000,CA-2013-DH13075140-41438,13-06-2013,USCA,OFF-BI-3280,$19.14
35001,CA-2013-DH13075140-41438,13-06-2013,USCA,TEC-CO-3590,$899.97
35002,CA-2013-DH13075140-41438,13-06-2013,USCA,OFF-PA-6566,$32.4
35003,CA-2015-EN13780140-42082,19-03-2015,USCA,OFF-AR-5585,$23.832
35004,CA-2012-SS20140140-41235,22-11-2012,USCA,OFF-FA-6129,$6.368
35005,CA-2012-SS20140140-41235,22-11-2012,USCA,OFF-AP-3845,$34.176
35006,CA-2012-SS20140140-41235,22-11-2012,USCA,TEC-AC-5179,$5.544
35007,CA-2015-RS19765140-42293,16-10-2015,USCA,FUR-TA-3620,$510.24
35008,CA-2015-RS19765140-42293,16-10-2015,USCA,OFF-PA-6471,$204.95
35009,CA-2015-JW15955140-42116,22-04-2015,USCA,TEC-AC-6343,$11.54
35010,CA-2015-JW15955140-42116,22-04-2015,USCA,FUR-FU-4025,$162.6
35011,CA-2012-JK15625140-41250,07-12-2012,USCA,OFF-PA-6520,$45.68
35012,CA-2012-JK15625140-41250,07-12-2012,USCA,FUR-CH-3977,$603.92
35013,CA-2015-JO15550140-42154,30-05-2015,USCA,OFF-FA-5616,$23.55
35014,CA-2014-TP21130140-41902,20-09-2014,USCA,OFF-SU-5078,$5.04
35015,CA-2014-TP21130140-41902,20-09-2014,USCA,TEC-AC-5143,$249.95
35016,CA-2014-BS11590140-41900,18-09-2014,USCA,OFF-AR-5914,$33.4
35017,CA-2014-AB10255140-41994,21-12-2014,USCA,FUR-FU-3829,$18.92
35018,CA-2014-AB10255140-41994,21-12-2014,USCA,OFF-BI-3983,$15.42
35019,CA-2015-FO14305140-42331,23-11-2015,USCA,OFF-AR-5291,$35.712
35020,US-2012-MF17665140-41272,29-12-2012,USCA,OFF-BI-4827,$551.985
35021,CA-2015-SA20830140-42098,04-04-2015,USCA,OFF-AR-5631,$7.056
35022,CA-2014-SH19975140-42000,27-12-2014,USCA,OFF-AP-4566,$18.72
35023,CA-2014-JL15235140-41796,06-06-2014,USCA,OFF-ST-6103,$360.38
35024,CA-2014-JL15235140-41796,06-06-2014,USCA,OFF-AR-5291,$11.16
35025,CA-2014-JL15235140-41796,06-06-2014,USCA,OFF-LA-3327,$14.94
35026,CA-2013-KH16630140-41535,18-09-2013,USCA,OFF-ST-2921,$41.96
35027,CA-2013-KH16630140-41535,18-09-2013,USCA,OFF-ST-5784,$636.86
35028,CA-2013-KH16630140-41535,18-09-2013,USCA,TEC-PH-5822,$499.99
35029,CA-2013-KH16630140-41535,18-09-2013,USCA,TEC-PH-5626,$1259.93
35030,CA-2013-KH16630140-41535,18-09-2013,USCA,OFF-BI-2908,$65.08
35031,CA-2015-RM19750140-42070,07-03-2015,USCA,OFF-PA-6432,$26.38
35032,CA-2015-RM19750140-42070,07-03-2015,USCA,FUR-FU-6355,$71.97
35033,CA-2014-VM21835140-41716,18-03-2014,USCA,TEC-PH-5612,$129.98
35034,CA-2014-VM21835140-41716,18-03-2014,USCA,OFF-BI-2908,$32.54
35035,CA-2014-LH17155140-41983,10-12-2014,USCA,TEC-PH-5085,$10.9
35036,CA-2014-LH17155140-41983,10-12-2014,USCA,TEC-AC-5138,$59.98
35037,CA-2014-LH17155140-41983,10-12-2014,USCA,OFF-AP-4610,$61.929
35038,CA-2014-WB21850140-41654,15-01-2014,USCA,OFF-EN-2850,$16.52
35039,CA-2014-WB21850140-41654,15-01-2014,USCA,OFF-PA-6515,$60.12
35040,CA-2014-WB21850140-41654,15-01-2014,USCA,OFF-BI-6098,$49.536
35041,CA-2012-AP10915140-41205,23-10-2012,USCA,OFF-FA-3040,$11.85
35042,CA-2014-RA19915140-41906,24-09-2014,USCA,OFF-ST-4082,$118.25
35043,CA-2014-RA19915140-41906,24-09-2014,USCA,FUR-CH-4669,$368.97
35044,CA-2015-DR12880140-42244,28-08-2015,USCA,FUR-FU-4384,$198.46
35045,CA-2015-DR12880140-42244,28-08-2015,USCA,OFF-AP-3126,$321.92
35046,CA-2015-DR12880140-42244,28-08-2015,USCA,TEC-CO-5988,$879.984
35047,CA-2015-DR12880140-42244,28-08-2015,USCA,OFF-SU-2982,$28.4
35048,CA-2015-DR12880140-42244,28-08-2015,USCA,FUR-CH-3433,$230.28
35049,CA-2015-DR12880140-42244,28-08-2015,USCA,OFF-PA-6360,$116.28
35050,CA-2015-DR12880140-42244,28-08-2015,USCA,OFF-BI-4338,$841.568
35051,CA-2015-DR12880140-42244,28-08-2015,USCA,OFF-ST-5980,$354.9
35052,CA-2014-JG15310140-41702,04-03-2014,USCA,OFF-PA-5677,$42.784
35053,CA-2014-JG15310140-41702,04-03-2014,USCA,FUR-CH-5430,$563.43
35054,CA-2014-LC16870140-41699,01-03-2014,USCA,OFF-AR-5319,$111.104
35055,CA-2013-GB14530140-41535,18-09-2013,USCA,OFF-AR-5653,$11.68
35056,CA-2013-GB14530140-41535,18-09-2013,USCA,OFF-SU-4115,$16.9
35057,CA-2013-GB14530140-41535,18-09-2013,USCA,FUR-FU-3043,$24.4
35058,CA-2015-CK12205140-42137,13-05-2015,USCA,OFF-PA-6307,$87.6
35059,CA-2014-TS21160140-41865,14-08-2014,USCA,FUR-BO-5527,$241.96
35060,CA-2014-TS21160140-41865,14-08-2014,USCA,OFF-BI-3318,$8.52
35061,CA-2015-MH18025140-42061,26-02-2015,USCA,OFF-BI-3281,$1.788
35062,CA-2014-DM12955140-41720,22-03-2014,USCA,FUR-TA-5772,$99.372
35063,CA-2014-DM12955140-41720,22-03-2014,USCA,OFF-AR-5633,$1.344
35064,CA-2013-JJ15760140-41616,08-12-2013,USCA,TEC-PH-5344,$119.96
35065,CA-2012-KB16585140-41258,15-12-2012,USCA,FUR-CH-4673,$1013.832
35066,CA-2012-KB16585140-41258,15-12-2012,USCA,OFF-FA-5460,$1.984
35067,CA-2014-CM12160140-41991,18-12-2014,USCA,FUR-TA-3559,$2003.52
35068,US-2014-FM14215140-41772,13-05-2014,USCA,OFF-ST-3361,$82.368
35069,CA-2012-RF19735140-41126,05-08-2012,USCA,TEC-AC-5181,$62.91
35070,US-2012-JK15370140-41009,10-04-2012,USCA,OFF-FA-2890,$6.912
35071,US-2012-JK15370140-41009,10-04-2012,USCA,TEC-AC-5140,$383.976
35072,US-2012-JK15370140-41009,10-04-2012,USCA,OFF-PA-6588,$10.368
35073,US-2012-JK15370140-41009,10-04-2012,USCA,TEC-AC-5139,$335.944
35074,CA-2013-JB16045140-41397,03-05-2013,USCA,FUR-FU-5722,$665.88
35075,US-2015-PN18775140-42339,01-12-2015,USCA,TEC-PH-5535,$71.976
35076,CA-2015-LF17185140-42052,17-02-2015,USCA,OFF-PA-6464,$37.94
35077,CA-2012-RH19510140-41228,15-11-2012,USCA,TEC-PH-4899,$273.96
35078,CA-2013-MC17575140-41464,09-07-2013,USCA,TEC-PH-5565,$269.982
35079,CA-2015-MN17935140-42322,14-11-2015,USCA,OFF-PA-2847,$8.904
35080,CA-2015-MN17935140-42322,14-11-2015,USCA,OFF-ST-6289,$720.064
35081,CA-2015-EH14125140-42217,01-08-2015,USCA,TEC-AC-6316,$41.424
35082,CA-2015-TC21535140-42365,27-12-2015,USCA,OFF-BI-2906,$3.132
35083,CA-2014-JD15895140-41944,01-11-2014,USCA,OFF-ST-3981,$1085.42
35084,CA-2014-IL15100140-41887,05-09-2014,USCA,OFF-AR-4237,$3.912
35085,CA-2014-IL15100140-41887,05-09-2014,USCA,OFF-AR-3550,$62.376
35086,US-2014-SW20350140-41747,18-04-2014,USCA,OFF-FA-3054,$29.05
35087,CA-2012-DP13390140-41094,04-07-2012,USCA,OFF-BI-6345,$180.96
35088,CA-2013-BT11395140-41331,26-02-2013,USCA,OFF-BI-5640,$4.419
35089,CA-2013-BT11395140-41331,26-02-2013,USCA,OFF-AR-4099,$16.032
35090,CA-2013-JE15475140-41605,27-11-2013,USCA,OFF-AR-5585,$29.79
35091,US-2012-EJ13720140-40936,28-01-2012,USCA,OFF-ST-5671,$57.23
35092,US-2012-EJ13720140-40936,28-01-2012,USCA,FUR-TA-3333,$333
35093,US-2012-EJ13720140-40936,28-01-2012,USCA,OFF-AR-3971,$36.44
35094,CA-2015-BE11410140-42271,24-09-2015,USCA,OFF-PA-6496,$251.64
35095,CA-2015-KL16555140-42313,05-11-2015,USCA,FUR-TA-4622,$523.764
35096,CA-2015-KL16555140-42313,05-11-2015,USCA,TEC-PH-5258,$1359.96
35097,CA-2014-NC18415140-41927,15-10-2014,USCA,FUR-CH-5781,$102.592
35098,CA-2014-NC18415140-41927,15-10-2014,USCA,TEC-AC-5178,$22.704
35099,CA-2014-NC18415140-41927,15-10-2014,USCA,OFF-PA-6499,$93.024
35100,CA-2014-NC18415140-41927,15-10-2014,USCA,OFF-FA-6129,$12.768
35101,CA-2014-NC18415140-41927,15-10-2014,USCA,OFF-EN-6359,$35.008
35102,CA-2014-NC18415140-41927,15-10-2014,USCA,OFF-PA-6468,$39.152
35103,CA-2013-AH10690140-41590,12-11-2013,USCA,OFF-AR-5294,$11.76
35104,CA-2013-AH10690140-41590,12-11-2013,USCA,OFF-BI-6407,$5.238
35105,CA-2013-AH10690140-41590,12-11-2013,USCA,OFF-BI-6018,$4.662
35106,CA-2013-AH10690140-41590,12-11-2013,USCA,FUR-CH-5426,$523.92
35107,CA-2013-AH10690140-41590,12-11-2013,USCA,TEC-PH-6348,$100.792
35108,CA-2013-AH10690140-41590,12-11-2013,USCA,FUR-CH-4421,$146.136
35109,CA-2015-PK19075140-42069,06-03-2015,USCA,OFF-LA-3237,$25.06
35110,CA-2013-NG18430140-41583,05-11-2013,USCA,OFF-LA-3194,$19.824
35111,CA-2014-ZD21925140-41829,09-07-2014,USCA,TEC-PH-4895,$823.96
35112,CA-2014-ZD21925140-41829,09-07-2014,USCA,OFF-PA-6474,$15.984
35113,CA-2013-NW18400140-41532,15-09-2013,USCA,FUR-TA-3561,$801.96
35114,CA-2013-NW18400140-41532,15-09-2013,USCA,TEC-PH-3123,$59.97
35115,CA-2013-NW18400140-41532,15-09-2013,USCA,FUR-CH-4420,$1056.86
35116,CA-2015-HG14845140-42287,10-10-2015,USCA,OFF-BI-5642,$12.816
35117,CA-2015-HG14845140-42287,10-10-2015,USCA,FUR-BO-5526,$314.352
35118,CA-2015-HG14845140-42287,10-10-2015,USCA,OFF-PA-6306,$18.98
35119,CA-2015-HG14845140-42287,10-10-2015,USCA,OFF-BI-3982,$18.24
35120,CA-2013-CC12685140-41531,14-09-2013,USCA,OFF-ST-4013,$991.2
35121,CA-2013-CC12685140-41531,14-09-2013,USCA,TEC-CO-5988,$879.984
35122,CA-2013-CC12685140-41531,14-09-2013,USCA,OFF-BI-6391,$12.96
35123,CA-2012-JG15805140-41188,06-10-2012,USCA,OFF-ST-4277,$107.44
35124,CA-2015-RW19540140-42132,08-05-2015,USCA,FUR-CH-4618,$1458.65
35125,CA-2015-RW19540140-42132,08-05-2015,USCA,FUR-CH-5790,$26.64
35126,CA-2015-RW19540140-42132,08-05-2015,USCA,FUR-CH-5767,$476.8
35127,CA-2015-RW19540140-42132,08-05-2015,USCA,OFF-AP-3400,$87.444
35128,US-2013-LS17230140-41592,14-11-2013,USCA,FUR-FU-4227,$76.14
35129,US-2013-LS17230140-41592,14-11-2013,USCA,OFF-BI-3277,$19.96
35130,CA-2012-MY18295140-41236,23-11-2012,USCA,TEC-PH-5820,$1049.97
35131,CA-2012-MY18295140-41236,23-11-2012,USCA,FUR-CH-4408,$611.058
35132,CA-2012-JM15655140-41006,07-04-2012,USCA,OFF-FA-3472,$2.368
35133,CA-2012-JM15655140-41006,07-04-2012,USCA,OFF-PA-6304,$19.008
35134,CA-2012-KM16720140-41115,25-07-2012,USCA,TEC-PH-3138,$911.984
35135,CA-2012-KM16720140-41115,25-07-2012,USCA,FUR-CH-4613,$674.352
35136,CA-2012-KM16720140-41115,25-07-2012,USCA,FUR-FU-6299,$134.01
35137,CA-2012-KM16720140-41115,25-07-2012,USCA,TEC-AC-5112,$170.97
35138,US-2012-KE16420140-41067,07-06-2012,USCA,FUR-CH-6016,$170.352
35139,CA-2012-TS21370140-41209,27-10-2012,USCA,OFF-BI-3302,$7.184
35140,CA-2012-TS21370140-41209,27-10-2012,USCA,OFF-SU-5981,$6.28
35141,CA-2012-TS21370140-41209,27-10-2012,USCA,OFF-SU-5634,$480.74
35142,CA-2012-TS21370140-41209,27-10-2012,USCA,FUR-BO-5527,$616.998
35143,CA-2012-TS21370140-41209,27-10-2012,USCA,OFF-ST-4088,$141.4
35144,CA-2015-SZ20035140-42334,26-11-2015,USCA,OFF-ST-5422,$501.81
35145,CA-2015-JE15745140-42270,23-09-2015,USCA,OFF-BI-4820,$691.96
35146,CA-2015-JE15745140-42270,23-09-2015,USCA,TEC-AC-6342,$34.95
35147,CA-2013-MS17980140-41612,04-12-2013,USCA,OFF-PA-6430,$85.96
35148,CA-2013-DH13675140-41538,21-09-2013,USCA,FUR-FU-3937,$85.3
35149,CA-2015-GT14755140-42335,27-11-2015,USCA,OFF-BI-4355,$33.568
35150,US-2015-GH14410140-42162,07-06-2015,USCA,FUR-FU-4021,$4.95
35151,US-2015-GH14410140-42162,07-06-2015,USCA,OFF-ST-6158,$26.4
35152,US-2015-DM13015140-42301,24-10-2015,USCA,OFF-BI-6209,$3.564
35153,US-2015-DM13015140-42301,24-10-2015,USCA,TEC-PH-4895,$823.96
35154,US-2015-DM13015140-42301,24-10-2015,USCA,OFF-AR-5298,$10.272
35155,CA-2012-TC21295140-41262,19-12-2012,USCA,TEC-AC-5107,$447.944
35156,CA-2015-JK16120140-42053,18-02-2015,USCA,FUR-TA-3751,$480.96
